GameID,League,Season,Date,HomeTeam,AwayTeam,Result
8225481,braseriea,2015-2016,29.10.2016,Internacional,Santa Cruz FC,1:1
8225479,braseriea,2015-2016,29.10.2016,Santos FC,SE Palmeiras,1:0
8225483,braseriea,2015-2016,29.10.2016,Figueirense,Grêmio Porto Alegre,0:0
8225484,braseriea,2015-2016,31.10.2016,América MG,São Paulo FC,1:0
8225487,braseriea,2015-2016,05.11.2016,Flamengo RJ,Botafogo RJ,0:0
8225488,braseriea,2015-2016,05.11.2016,São Paulo FC,Corinthians SP,4:0
8225494,braseriea,2015-2016,06.11.2016,Ponte Preta,Santos FC,1:2
8225486,braseriea,2015-2016,06.11.2016,EC Vitória BA,Atlético Paranaense,3:2
8225489,braseriea,2015-2016,06.11.2016,SE Palmeiras,Internacional,1:0
8225490,braseriea,2015-2016,06.11.2016,Cruzeiro EC,Fluminense RJ,4:2
8225495,braseriea,2015-2016,06.11.2016,Santa Cruz FC,América MG,1:0
8225492,braseriea,2015-2016,06.11.2016,Coritiba FC,Atlético Mineiro,2:0
8225493,braseriea,2015-2016,06.11.2016,Chapecoense,Figueirense,1:0
8225491,braseriea,2015-2016,07.11.2016,Grêmio Porto Alegre,Sport Club Recife,0:3
8225497,braseriea,2015-2016,15.11.2016,Fluminense RJ,Atlético Paranaense,1:1
8225496,braseriea,2015-2016,16.11.2016,Botafogo RJ,Chapecoense,0:2
8225502,braseriea,2015-2016,17.11.2016,Coritiba FC,Santa Cruz FC,1:0
8225503,braseriea,2015-2016,17.11.2016,Figueirense,Corinthians SP,1:1
8225504,braseriea,2015-2016,17.11.2016,América MG,Flamengo RJ,0:1
8225505,braseriea,2015-2016,17.11.2016,Sport Club Recife,Cruzeiro EC,0:1
8225498,braseriea,2015-2016,17.11.2016,São Paulo FC,Grêmio Porto Alegre,1:1
8225499,braseriea,2015-2016,17.11.2016,Santos FC,EC Vitória BA,3:2
8225500,braseriea,2015-2016,18.11.2016,Atlético Mineiro,SE Palmeiras,1:1
8225501,braseriea,2015-2016,18.11.2016,Internacional,Ponte Preta,1:1
8225506,braseriea,2015-2016,20.11.2016,EC Vitória BA,Figueirense,4:0
8225509,braseriea,2015-2016,20.11.2016,SE Palmeiras,Botafogo RJ,1:0
8225510,braseriea,2015-2016,20.11.2016,Cruzeiro EC,Santos FC,2:2
8225511,braseriea,2015-2016,20.11.2016,Grêmio Porto Alegre,América MG,3:0
8225512,braseriea,2015-2016,20.11.2016,Atlético Paranaense,Sport Club Recife,2:0
8225514,braseriea,2015-2016,20.11.2016,Ponte Preta,Fluminense RJ,1:0
8225507,braseriea,2015-2016,20.11.2016,Flamengo RJ,Coritiba FC,2:2
8225513,braseriea,2015-2016,20.11.2016,Chapecoense,São Paulo FC,2:0
8225515,braseriea,2015-2016,20.11.2016,Santa Cruz FC,Atlético Mineiro,3:3
8225508,braseriea,2015-2016,21.11.2016,Corinthians SP,Internacional,1:0
8225516,braseriea,2015-2016,26.11.2016,Botafogo RJ,Ponte Preta,1:1
8225524,braseriea,2015-2016,26.11.2016,América MG,Sport Club Recife,2:2
8225518,braseriea,2015-2016,27.11.2016,Corinthians SP,Atlético Paranaense,0:0
8225517,braseriea,2015-2016,27.11.2016,Flamengo RJ,Santos FC,2:0
8225519,braseriea,2015-2016,27.11.2016,SE Palmeiras,Chapecoense,1:0
8225520,braseriea,2015-2016,27.11.2016,Atlético Mineiro,São Paulo FC,1:2
8225521,braseriea,2015-2016,27.11.2016,Internacional,Cruzeiro EC,1:0
8225523,braseriea,2015-2016,27.11.2016,Figueirense,Fluminense RJ,1:0
8225525,braseriea,2015-2016,27.11.2016,Santa Cruz FC,Grêmio Porto Alegre,5:1
8225522,braseriea,2015-2016,28.11.2016,Coritiba FC,EC Vitória BA,0:1
8225526,braseriea,2015-2016,11.12.2016,EC Vitória BA,SE Palmeiras,1:2
8225527,braseriea,2015-2016,11.12.2016,Fluminense RJ,Internacional,1:1
8225528,braseriea,2015-2016,11.12.2016,São Paulo FC,Santa Cruz FC,5:0
8225529,braseriea,2015-2016,11.12.2016,Santos FC,América MG,1:0
8225530,braseriea,2015-2016,11.12.2016,Cruzeiro EC,Corinthians SP,3:2
8225531,braseriea,2015-2016,11.12.2016,Grêmio Porto Alegre,Botafogo RJ,0:1
8225532,braseriea,2015-2016,11.12.2016,Atlético Paranaense,Flamengo RJ,0:0
8225534,braseriea,2015-2016,11.12.2016,Ponte Preta,Coritiba FC,2:0
8225535,braseriea,2015-2016,11.12.2016,Sport Club Recife,Figueirense,2:0
