GameID,Minute,PlayerIn,PlayerOut,Team
1441104,90,Brian Ferreira,Lucas Pratto,Vélez Sarsfield
1441104,46,Facundo Affranchino,Luciano Abecasis,River Plate
1441104,58,Daniel Villalba,Rogelio Funes Mori,River Plate
1441104,65,Germán Pezzella,Carlos Sánchez,River Plate
1441112,46,Andrés Franzoia,Cristian Núñez,Unión de Santa Fe
1441112,53,Juan Cavallaro,Diego Galván,Unión de Santa Fe
1441112,48,Walter Serrano,Iván Juárez,Atlético Rafaela
1441112,75,Pablo Pavetti,Sébastien Grazzini,Atlético Rafaela
1441112,87,Jonathan López,Federico González,Atlético Rafaela
1441109,58,Fernando Telechea,Sebastián Romero,Quilmes
1441109,64,Leandro Díaz,Pablo Garnier,Quilmes
1441109,70,Diego Valeri,Mauricio Pereyra,Lanús
1441109,90,Óscar Benítez,Mario Regueiro,Lanús
1441118,10,César Pereyra,César Carranza,Belgrano de Córdoba
1441118,60,César Mansanelli,Martín Zapata,Belgrano de Córdoba
1441118,80,Víctor Aquino,César Pereyra,Belgrano de Córdoba
1441118,46,Federico Lértora,Nicolás Olmedo,Godoy Cruz
1441118,65,Facundo Castillón,Eduardo Ledesma,Godoy Cruz
1441118,80,Sergio Sánchez,Emanuel Insúa,Godoy Cruz
1441123,69,Rodrigo Depetris,Federico González,Atlético Rafaela
1441123,76,Cristian Machin,Sébastien Grazzini,Atlético Rafaela
1441123,85,Matías Fissore,Sebastián Carrera,Atlético Rafaela
1441123,63,Lucas Janson,Alejandro Donatti,Tigre
1441123,68,Matías Pérez García,Rubén Botta,Tigre
1441123,78,Javier Carrasco,Diego Ftacla,Tigre
1441114,59,Matías Laba,Santiago Nagüel,Argentinos Juniors
1441114,66,Pablo Hernández,Leandro Barrera,Argentinos Juniors
1441114,71,Juan Luis Anangonó,Marcos Figueroa,Argentinos Juniors
1441114,46,Juan Cavallaro,Matías Donnet,Unión de Santa Fe
1441114,46,Maximiliano Lugo,Mauro Maidana,Unión de Santa Fe
1441114,60,Pablo Magnín,Andrés Franzoia,Unión de Santa Fe
1441121,63,Luís Aguiar,Matias Mirabaje,San Lorenzo
1441121,64,Martín Rolle,Alan Ruíz,San Lorenzo
1441121,76,Julio Furch,José Palomino,San Lorenzo
1441121,77,Juan Sills,Lucas Romero,Vélez Sarsfield
1441121,84,Ezequiel Rescaldani,Lucas Pratto,Vélez Sarsfield
1441121,88,Agustin Allione,Federico Insúa,Vélez Sarsfield
1441115,61,Patricio Vidal,Fabián Vargas,Independiente
1441115,61,Paulo Rosales,Lucas Villafáñez,Independiente
1441115,75,Martín Benítez,Juan Martínez Trejo,Independiente
