GameID,Minute,PlayerIn,PlayerOut,Team
2407036,71,Bright Edomwonyi,Daniel Offenbacher,Sturm Graz
2407042,60,Sascha Horvath,Tanju Kayhan,Sturm Graz
2407042,72,Josip Tadić,Roman Kienast,Sturm Graz
2407042,79,Daniel Offenbacher,Andreas Gruber,Sturm Graz
2407042,77,Marco Meilinger,Roi Kehat,Austria Wien
2407042,77,De Paula,Fabian Koch,Austria Wien
2407044,78,Christoph Rabitsch,Silvio,Wolfsberger AC
2407044,84,Marc Andre Schmerböck,Jacobo,Wolfsberger AC
2407044,88,Dario Baldauf,Stephan Palla,Wolfsberger AC
2407044,46,Valentino Lazaro,Håvard Nielsen,RB Salzburg
2407044,69,Hany Mukhtar,Valon Berisha,RB Salzburg
2407046,57,Clemens Walch,Daniel Sikorski,SV Ried
2407046,73,Patrick Möschl,Thomas Bergmann,SV Ried
2407046,85,Manuel Gavilàn,Dieter Elsneg,SV Ried
2407046,42,Lukas Jäger,Boris Prokopič,SCR Altach
2407046,46,Martin Harrer,Felix Roth,SCR Altach
2407046,63,Ismael Tajouri,César Ortiz,SCR Altach
2407048,46,Benjamin Sulimani,Harald Pichler,SV Grödig
2407048,53,Christian Derflinger,Sandro Djuric,SV Grödig
2407048,73,Daniel Schütz,Lucas Venuto,SV Grödig
2407048,60,Mario Grgic,Sven Sprangler,SV Mattersburg
2407048,78,Florian Templ,Markus Pink,SV Mattersburg
2407040,57,Florian Kainz,Philipp Huspek,Rapid Wien
2407040,60,Philipp Prosenik,Matej Jelić,Rapid Wien
2407040,79,Louis Schaub,Steffen Hofmann,Rapid Wien
2407040,46,Lukas Grozurek,Srđan Spiridonović,FC Admira Wacker
2407040,71,Peter Žulj,Maximilian Sax,FC Admira Wacker
2406925,50,Nico Antonitsch,Marcel Ziegl,SV Ried
2406925,76,Manuel Gavilàn,Daniel Sikorski,SV Ried
2406925,88,Alberto Prada,Thomas Bergmann,SV Ried
2406925,77,Matej Jelić,Philipp Prosenik,Rapid Wien
2406925,83,Philipp Huspek,Florian Kainz,Rapid Wien
2406925,88,Deni Alar,Philipp Schobesberger,Rapid Wien
2406921,71,Yordy Reyna,Omer Damari,RB Salzburg
2406921,80,Håvard Nielsen,Valon Berisha,RB Salzburg
2406921,86,Smail Prevljak,Jonathan Soriano,RB Salzburg
2406921,35,Lukas Rath,Nedeljko Malić,SV Mattersburg
2406921,54,Florian Templ,Markus Pink,SV Mattersburg
2406921,77,Mario Grgic,Manuel Prietl,SV Mattersburg
2406927,46,Ismael Tajouri,Patrick Salomon,SCR Altach
2406927,52,Boris Prokopič,Lukas Jäger,SCR Altach
2406927,81,Patrick Seeger,Martin Harrer,SCR Altach
2406927,65,Benjamin Sulimani,Sandro Djuric,SV Grödig
2406927,72,Daniel Schütz,Lukas Denner,SV Grödig
2406927,76,Bernd Gschweidl,Roman Wallner,SV Grödig
2406929,63,Roi Kehat,Tarkan Serbest,Austria Wien
2406929,63,Marco Meilinger,Richard Windbichler,Austria Wien
2406929,89,Mario Leitgeb,Kevin Friesenbichler,Austria Wien
2406929,70,Christopher Wernitznig,Jacobo,Wolfsberger AC
2406929,90,Silvio,Boris Hüttenbrenner,Wolfsberger AC
2406923,63,Markus Blutsch,Maximilian Sax,FC Admira Wacker
2406923,75,Srđan Spiridonović,Eldis Bajrami,FC Admira Wacker
2406923,87,Peter Žulj,René Schicker,FC Admira Wacker
2406923,63,Sascha Horvath,Donis Avdijaj,Sturm Graz
2406923,81,Kristijan Dobras,Thorsten Schick,Sturm Graz
2406923,89,Josip Tadić,Roman Kienast,Sturm Graz
2406939,46,Roman Kerschbaum,Martin Rasner,SV Grödig
2406939,55,Daniel Schütz,Lukas Denner,SV Grödig
2406939,90,Roman Wallner,Benjamin Sulimani,SV Grödig
2406939,42,Kristijan Dobras,Thorsten Schick,Sturm Graz
2406939,62,Josip Tadić,Andreas Gruber,Sturm Graz
2406939,62,Daniel Offenbacher,Wilson Kamavuaka,Sturm Graz
2406933,71,Christopher Wernitznig,Thomas Zündel,Wolfsberger AC
2406933,87,Silvio,Issiaka Ouédraogo,Wolfsberger AC
2406933,62,Manuel Gavilàn,Thomas Murg,SV Ried
2406933,76,Alberto Prada,Michele Polverino,SV Ried
2406933,80,Dieter Elsneg,Daniel Sikorski,SV Ried
2406935,63,Florian Templ,Mario Grgic,SV Mattersburg
2406935,66,Thorsten Röcher,Alois Höller,SV Mattersburg
2406935,82,Manuel Prietl,Michael Perlak,SV Mattersburg
2406935,58,Philipp Malicsek,René Schicker,FC Admira Wacker
2406935,82,Eldis Bajrami,Dominik Starkl,FC Admira Wacker
2406935,86,Srđan Spiridonović,Maximilian Sax,FC Admira Wacker
2406937,46,Boris Prokopič,Alexander Pöllhuber,SCR Altach
2406937,65,Patrick Seeger,Hannes Aigner,SCR Altach
2406937,79,Felix Roth,Patrick Salomon,SCR Altach
2406937,70,Kevin Friesenbichler,Philipp Zulechner,Austria Wien
2406937,84,Ognjen Vukojević,Roi Kehat,Austria Wien
2406937,90,Richard Windbichler,Alexander Gorgon,Austria Wien
2406931,71,Matej Jelić,Philipp Prosenik,Rapid Wien
2406931,71,Philipp Huspek,Florian Kainz,Rapid Wien
2406931,82,Deni Alar,Steffen Hofmann,Rapid Wien
2406931,60,Yordy Reyna,Omer Damari,RB Salzburg
2406931,83,Konrad Laimer,Takumi Minamino,RB Salzburg
2406947,62,Stefan Lainer,Christian Schwegler,RB Salzburg
2406947,71,Håvard Nielsen,Valon Berisha,RB Salzburg
2406947,71,Hany Mukhtar,Takumi Minamino,RB Salzburg
2406947,65,Peter Žulj,Maximilian Sax,FC Admira Wacker
