GameID,Minute,Scorer,Team
8225247,51,Gabriel Barbosa,Santos FC
8225247,73,Luiz Felipe,Santos FC
8225250,67,Fred,Atlético Mineiro
8225250,83,Juan Cazares,Atlético Mineiro
8225250,90,Lucca,Corinthians SP
8225251,26,Kieza,EC Vitória BA
8225251,32,Diego Renan,EC Vitória BA
8225251,56,Victor Ramos,EC Vitória BA
8225252,70,Nery Bareiro,Coritiba FC
8225252,34,Anderson,Internacional
8225260,15,Willian,Cruzeiro EC
8225260,48,Willian,Cruzeiro EC
8225260,11,Gabriel Jesus,SE Palmeiras
8225258,27,Luciano,Corinthians SP
8225258,37,Ángel Romero,Corinthians SP
8225258,52,Grafite,Santa Cruz FC
8225264,4,Robinho,Atlético Mineiro
8225256,22,Kieza,EC Vitória BA
8225256,9,William Pottker,Ponte Preta
8225257,49,Willian Arão,Flamengo RJ
8225257,58,Paolo Guerrero,Flamengo RJ
8225257,76,Richarlison,Fluminense RJ
8225259,1,Vitor Bueno,Santos FC
8225259,39,Rodrigão,Santos FC
8225259,90,Lucas Lima,Santos FC
8225261,70,Eduardo Sasha,Internacional
8225261,74,Ernando,Internacional
8225261,9,Fernandes,Botafogo RJ
8225261,15,Neilton,Botafogo RJ
8225261,71,Camilo,Botafogo RJ
8225262,54,Hernani,Atlético Paranaense
8225262,68,André Lima,Atlético Paranaense
8225265,10,Rodney Wallace,Sport Club Recife
8225265,54,Rithely,Sport Club Recife
8225265,57,Rodney Wallace,Sport Club Recife
8225265,64,Diego Souza,Sport Club Recife
8225265,78,Ronaldo,Sport Club Recife
8225265,46,Ananias,Chapecoense
8225266,45,Vander,EC Vitória BA
8225266,62,Euller,EC Vitória BA
8225266,64,Nickson,EC Vitória BA
8225266,18,Matheus Ferraz,Sport Club Recife
8225266,78,Matheus Ferraz,Sport Club Recife
8225267,19,Ederson,Flamengo RJ
8225271,3,Giuliano,Grêmio Porto Alegre
8225271,45,Douglas,Grêmio Porto Alegre
8225271,90,Marcelo Hermes,Grêmio Porto Alegre
8225271,65,Jonathan Copete,Santos FC
8225271,84,Zeca,Santos FC
8225272,81,Colin Kâzım-Richards,Coritiba FC
8225273,42,Silvinho,Chapecoense
8225273,69,Arthur Maia,Chapecoense
8225273,89,Kempes,Chapecoense
8225273,7,Matiás Pisano,Cruzeiro EC
8225273,84,Fabricio Bruno,Cruzeiro EC
8225268,2,João Schmidt,São Paulo FC
8225268,40,Alan Kardec,São Paulo FC
8225268,53,Cícero,Fluminense RJ
8225274,10,Ángel Romero,Corinthians SP
8225274,75,Marquinhos Gabriel,Corinthians SP
8225269,8,Moisés Mineiro,SE Palmeiras
8225269,43,Dudu,SE Palmeiras
8225269,56,Gabriel Jesus,SE Palmeiras
8225269,90,Gabriel Jesus,SE Palmeiras
8225275,21,William Pottker,Ponte Preta
8225275,39,William Pottker,Ponte Preta
8225275,70,Felipe Azevedo,Ponte Preta
8225270,1,Juan Cazares,Atlético Mineiro
8225270,45,Robinho,Atlético Mineiro
8225270,48,Fred,Atlético Mineiro
8225270,78,Juan Cazares,Atlético Mineiro
8225270,89,Carlos,Atlético Mineiro
8225270,73,Sassá,Botafogo RJ
8225270,89,Gervasio Núñez,Botafogo RJ
8225270,90,Bruno Silva,Botafogo RJ
8225282,53,Nikão,Atlético Paranaense
8225280,24,Alisson,Cruzeiro EC
8225280,54,Giorgian de Arrascaeta,Cruzeiro EC
8225280,65,Diego Renan,EC Vitória BA
8225280,83,Vander,EC Vitória BA
8225281,20,Douglas,Grêmio Porto Alegre
8225276,2,Sassá,Botafogo RJ
8225276,18,Neilton,Botafogo RJ
8225276,49,João Paulo,Santa Cruz FC
8225278,59,Ángel Romero,Corinthians SP
8225278,78,Guilherme,Corinthians SP
8225278,80,Rildo,Corinthians SP
8225278,89,Ángel Romero,Corinthians SP
8225279,61,Rodrigão,Santos FC
8225279,65,Jonathan Copete,Santos FC
8225279,87,Yuri Oliveira,Santos FC
8225284,57,Clayson,Ponte Preta
8225283,52,Gustavo Ermel,Figueirense
8225283,8,Fred,Atlético Mineiro
8225285,59,Gabriel Xavier,Sport Club Recife
8225285,11,Erik,SE Palmeiras
8225285,66,Gabriel Jesus,SE Palmeiras
8225285,72,Cleiton Xavier,SE Palmeiras
8225293,60,Rodriguinho,Corinthians SP
8225293,90,Marquinhos Gabriel,Corinthians SP
8225294,17,William Pottker,Ponte Preta
8225294,79,Douglas Grolli,Ponte Preta
8225294,10,Rogério,Sport Club Recife
8225287,12,Felipe Vizeu,Flamengo RJ
8225287,57,Felipe Vizeu,Flamengo RJ
8225291,45,Walace,Grêmio Porto Alegre
8225291,90,Bobô,Grêmio Porto Alegre
8225291,76,Ayrton,Figueirense
8225288,34,Alan Kardec,São Paulo FC
8225288,43,Lyanco,São Paulo FC
8225288,60,Alan Kardec,São Paulo FC
8225295,45,Keno,Santa Cruz FC
8225290,65,Pablo,Atlético Paranaense
8225290,68,André Lima,Atlético Paranaense
8225290,82,André Lima,Atlético Paranaense
8225289,7,Yerry Mina,SE Palmeiras
8225289,56,Gabriel Barbosa,Santos FC
8225296,34,Diogo Barbosa,Botafogo RJ
8225296,80,Neilton,Botafogo RJ
8225296,83,Juan Manuel Salgueiro,Botafogo RJ
8225296,24,Éverton,Flamengo RJ
8225296,57,Jorge,Flamengo RJ
8225296,69,Paolo Guerrero,Flamengo RJ
8225299,22,Victor Ferraz,Santos FC
8225299,56,Vitor Bueno,Santos FC
8225299,73,Gabriel Barbosa,Santos FC
8225299,85,Roger,Ponte Preta
8225304,9,Tiago Costa,Santa Cruz FC
8225304,16,Marcilio,Santa Cruz FC
8225304,56,Arthur,Santa Cruz FC
8225297,7,Cícero,Fluminense RJ
8225297,26,Marcos Júnior,Fluminense RJ
8225298,22,Bruno Henrique,Corinthians SP
8225298,15,Christian Cueva,São Paulo FC
8225301,11,Erik,SE Palmeiras
8225302,45,Pablo,Atlético Paranaense
8225302,71,Diego Renan,EC Vitória BA
8225303,45,Rafael Moura,Figueirense
8225303,71,Dener,Chapecoense
8225305,22,Serginho,Sport Club Recife
8225305,39,Diego Souza,Sport Club Recife
8225305,68,Edmilson,Sport Club Recife
8225305,75,Diego Souza,Sport Club Recife
8225305,46,Geromel,Grêmio Porto Alegre
8225305,63,Geromel,Grêmio Porto Alegre
8225300,41,Robinho,Atlético Mineiro
8225300,85,Robinho,Atlético Mineiro
8225300,77,Carlinhos,Coritiba FC
8225308,84,Danilo,Corinthians SP
8225308,59,Dodô,Figueirense
8225315,33,Kléber Gladiador,Coritiba FC
8225309,60,Leandro Donizete,Atlético Mineiro
8225314,43,Roger,Ponte Preta
8225314,46,Wendel,Ponte Preta
8225314,26,Valdivia,Internacional
8225314,82,Ariel Nahuelpán,Internacional
8225310,90,Willian,Cruzeiro EC
8225310,38,Rogério,Sport Club Recife
8225310,51,Rogério,Sport Club Recife
8225311,53,Douglas,Grêmio Porto Alegre
8225312,34,Hernani,Atlético Paranaense
8225313,25,Hyoran,Chapecoense
8225313,88,Lucas Gomes,Chapecoense
8225313,87,Camilo,Botafogo RJ
8225306,30,Kanu,EC Vitória BA
8225306,71,Vander,EC Vitória BA
8225306,20,Vitor Bueno,Santos FC
8225306,32,Jonathan Copete,Santos FC
8225306,82,Jean Mota,Santos FC
8225307,56,Paolo Guerrero,Flamengo RJ
